pk_fact,surr_key_date_weather,surr_key_Weather_info,surr_key_country_weather,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration,Sunshine_Hours,Wind_Ratio
7877,7877,7877,7877,20.3,9.9,15.2,0.0,10.7,28.1,53483.07,14.856408333333333,0.38078291814946613
7878,7878,7878,7878,20.4,12.9,16.8,1.9,10.9,27.4,46269.2,12.852555555555554,0.3978102189781022
7879,7879,7879,7879,18.2,11.9,15.1,4.6,8.4,23.4,41086.52,11.412922222222221,0.35897435897435903
7880,7880,7880,7880,15.9,9.9,12.8,14.4,15.3,37.8,33805.91,9.390530555555557,0.4047619047619048
7881,7881,7881,7881,16.9,9.8,13.2,2.1,20.0,47.5,33797.75,9.388263888888888,0.42105263157894735
7882,7882,7882,7882,16.2,10.3,13.5,1.4,10.4,24.8,6533.7,1.8149166666666665,0.41935483870967744
7883,7883,7883,7883,15.5,11.1,13.3,0.7,14.8,34.2,6287.77,1.746602777777778,0.4327485380116959
7884,7884,7884,7884,14.5,9.3,11.9,0.7,12.1,28.8,46100.66,12.80573888888889,0.42013888888888884
7885,7885,7885,7885,16.4,6.6,12.0,0.0,12.7,29.5,52320.06,14.533349999999999,0.43050847457627117
7886,7886,7886,7886,15.3,7.1,11.7,2.7,11.8,28.8,35650.25,9.902847222222222,0.4097222222222222
7887,7887,7887,7887,17.3,8.6,13.2,0.0,17.3,41.4,49268.87,13.685797222222224,0.4178743961352657
7888,7888,7888,7888,17.2,10.9,13.8,6.6,27.1,62.6,30847.34,8.568705555555555,0.4329073482428115
7889,7889,7889,7889,16.5,12.0,13.6,17.6,18.4,42.5,22287.29,6.190913888888889,0.4329411764705882
7890,7890,7890,7890,15.2,11.5,12.7,9.6,19.4,43.2,7200.0,2.0,0.449074074074074
7891,7891,7891,7891,16.0,11.0,13.3,14.2,14.8,36.0,17205.87,4.7794083333333335,0.41111111111111115
7892,7892,7892,7892,15.1,11.6,12.8,16.6,15.5,41.4,9826.95,2.7297083333333334,0.3743961352657005
7893,7893,7893,7893,17.5,10.2,13.3,0.7,12.8,31.0,41552.91,11.542475000000001,0.4129032258064516
7894,7894,7894,7894,14.9,8.7,12.2,20.3,26.4,59.0,132.73,0.03686944444444444,0.44745762711864406
7895,7895,7895,7895,14.2,7.1,11.4,7.3,32.5,76.7,24000.37,6.666769444444444,0.423728813559322
7896,7896,7896,7896,14.7,9.3,11.9,5.7,26.3,70.2,34522.32,9.589533333333334,0.37464387464387466
7897,7897,7897,7897,14.9,8.3,11.7,1.8,21.6,49.3,29448.93,8.180258333333333,0.43813387423935096
7898,7898,7898,7898,14.3,8.1,11.2,0.0,19.4,45.7,16306.5,4.529583333333333,0.42450765864332596
7899,7899,7899,7899,14.5,9.9,11.8,0.5,20.8,48.6,37337.69,10.371580555555557,0.4279835390946502
7900,7900,7900,7900,16.0,11.3,13.1,1.0,20.9,49.0,6145.03,1.7069527777777778,0.4265306122448979
7901,7901,7901,7901,15.6,10.7,12.5,0.0,21.3,51.8,3790.32,1.0528666666666666,0.4111969111969112
7902,7902,7902,7902,14.8,10.0,12.1,0.7,12.5,29.2,3030.29,0.8417472222222222,0.4280821917808219
7903,7903,7903,7903,15.7,10.0,13.5,2.1,17.6,39.2,16909.47,4.697075,0.4489795918367347
7904,7904,7904,7904,15.4,13.6,14.4,18.3,16.6,43.9,0.0,0.0,0.3781321184510251
7905,7905,7905,7905,18.6,12.1,15.0,0.6,10.8,29.5,36144.17,10.040047222222222,0.36610169491525424
7906,7906,7906,7906,19.0,10.2,15.2,0.7,8.7,22.3,32587.59,9.052108333333333,0.390134529147982
7907,7907,7907,7907,21.1,11.4,16.3,0.5,8.0,20.2,42371.85,11.769958333333333,0.39603960396039606
7908,7908,7908,7908,22.6,12.1,17.0,0.0,9.4,23.8,46442.18,12.900605555555556,0.3949579831932773
7909,7909,7909,7909,17.2,9.5,14.1,0.0,13.8,34.9,39667.51,11.01875277777778,0.39541547277936967
7910,7910,7910,7910,17.0,7.4,11.7,0.0,9.2,23.8,46030.32,12.7862,0.38655462184873945
7911,7911,7911,7911,19.6,6.6,13.5,0.0,9.3,25.6,43453.09,12.070302777777776,0.36328125
7912,7912,7912,7912,15.8,10.3,12.9,0.0,12.8,30.2,31668.43,8.79678611111111,0.42384105960264906
7913,7913,7913,7913,13.3,9.0,11.1,0.1,14.0,33.1,749.73,0.20825833333333335,0.4229607250755287
7914,7914,7914,7914,14.5,8.1,11.2,0.0,17.5,42.1,8472.54,2.3534833333333336,0.4156769596199525
7915,7915,7915,7915,17.4,9.2,12.6,0.0,15.8,37.4,36714.1,10.19836111111111,0.42245989304812837
7916,7916,7916,7916,16.4,9.5,12.4,0.0,15.8,36.4,35165.69,9.768247222222223,0.4340659340659341
7917,7917,7917,7917,14.0,8.1,11.0,0.0,10.8,29.5,32155.07,8.93196388888889,0.36610169491525424
7918,7918,7918,7918,13.8,9.4,11.5,0.2,13.4,32.8,13491.15,3.7475416666666668,0.4085365853658537
7919,7919,7919,7919,16.8,8.0,13.0,1.2,14.4,35.3,23660.27,6.572297222222223,0.4079320113314448
7920,7920,7920,7920,17.1,12.6,14.6,6.0,15.3,34.6,1101.23,0.3058972222222222,0.44219653179190754
7921,7921,7921,7921,20.6,13.6,16.2,0.2,9.4,22.3,29803.04,8.278622222222223,0.42152466367713004
7922,7922,7922,7922,24.0,12.9,19.0,0.0,11.9,30.2,42694.75,11.859652777777777,0.39403973509933776
7923,7923,7923,7923,18.5,14.5,16.1,8.4,9.9,31.3,18254.84,5.070788888888889,0.31629392971246006
7924,7924,7924,7924,17.7,13.6,15.3,10.1,9.4,24.8,20181.5,5.605972222222222,0.3790322580645161
7925,7925,7925,7925,15.5,9.2,13.6,1.2,20.2,47.9,23755.45,6.598736111111111,0.42171189979123175
7926,7926,7926,7926,13.1,8.7,10.8,1.2,13.3,33.1,2508.27,0.6967416666666667,0.40181268882175225
7927,7927,7927,7927,13.5,7.5,10.5,0.9,18.1,40.7,17327.71,4.813252777777778,0.44471744471744473
7928,7928,7928,7928,14.1,9.4,11.8,5.7,10.2,26.3,3572.15,0.992263888888889,0.38783269961977185
7929,7929,7929,7929,17.1,7.9,12.4,0.1,9.8,24.1,31731.83,8.814397222222222,0.4066390041493776
7930,7930,7930,7930,15.2,9.2,12.3,0.3,17.1,39.2,27132.03,7.536675,0.4362244897959184
7931,7931,7931,7931,14.1,11.7,13.1,8.9,20.9,48.2,0.0,0.0,0.433609958506224
7932,7932,7932,7932,16.9,11.2,13.8,3.1,10.9,25.6,25157.8,6.988277777777777,0.42578125
7933,7933,7933,7933,13.7,8.6,12.1,12.0,15.1,38.9,24939.18,6.92755,0.38817480719794345
7934,7934,7934,7934,15.7,5.8,10.9,0.3,17.3,39.6,27596.16,7.6655999999999995,0.43686868686868685
7935,7935,7935,7935,15.0,7.6,11.3,0.1,18.4,44.6,32622.13,9.061702777777779,0.41255605381165916
7936,7936,7936,7936,14.3,10.3,12.6,2.4,25.8,58.3,251.97,0.06999166666666666,0.44253859348198976
7937,7937,7937,7937,13.1,10.2,11.8,0.9,26.3,61.2,0.0,0.0,0.42973856209150324
7938,7938,7938,7938,16.6,10.5,13.5,1.1,28.1,67.3,15582.62,4.328505555555556,0.4175334323922734
7939,7939,7939,7939,15.5,11.7,13.6,1.5,20.3,42.5,11632.43,3.231230555555556,0.4776470588235294
7940,7940,7940,7940,14.9,13.4,13.9,12.6,27.3,63.7,10684.34,2.9678722222222222,0.42857142857142855
7941,7941,7941,7941,13.6,7.0,9.9,24.6,26.1,64.8,25261.74,7.017150000000001,0.4027777777777778
7942,7942,7942,7942,9.4,6.5,7.8,7.0,18.8,46.1,11226.33,3.118425,0.4078091106290673
7943,7943,7943,7943,9.2,3.6,6.7,0.0,23.5,54.7,36640.23,10.177841666666668,0.4296160877513711
7944,7944,7944,7944,12.8,3.4,9.5,29.9,25.7,60.8,0.0,0.0,0.42269736842105265
7945,7945,7945,7945,10.6,6.5,8.6,20.0,27.6,67.3,36277.62,10.077116666666667,0.41010401188707285
7946,7946,7946,7946,8.4,6.1,7.0,15.4,26.6,69.8,0.0,0.0,0.38108882521489973
7947,7947,7947,7947,10.2,4.1,7.1,3.4,21.9,52.6,25329.66,7.036016666666667,0.4163498098859315
7948,7948,7948,7948,9.8,6.4,7.6,10.0,18.4,50.4,21653.06,6.014738888888889,0.36507936507936506
7949,7949,7949,7949,8.3,6.3,7.2,15.4,32.2,76.3,718.05,0.19945833333333332,0.4220183486238533
7950,7950,7950,7950,10.5,4.1,7.6,3.8,24.4,59.4,27180.98,7.5502722222222225,0.41077441077441074
7951,7951,7951,7951,14.6,9.8,13.2,18.4,26.9,55.4,0.0,0.0,0.48555956678700357
7952,7952,7952,7952,13.4,12.8,13.1,6.9,24.6,51.5,0.0,0.0,0.4776699029126214
7953,7953,7953,7953,13.3,9.4,12.1,7.2,20.7,45.7,0.0,0.0,0.4529540481400437
7954,7954,7954,7954,10.5,7.7,9.0,0.0,23.9,54.4,24734.93,6.870813888888889,0.43933823529411764
7955,7955,7955,7955,11.4,7.0,9.1,0.1,22.3,50.4,10620.45,2.9501250000000003,0.4424603174603175
7956,7956,7956,7956,11.6,9.2,10.5,0.4,19.5,47.5,876.09,0.24335833333333334,0.4105263157894737
7957,7957,7957,7957,11.1,7.9,10.2,0.4,21.6,45.7,2871.72,0.7977,0.4726477024070022
7958,7958,7958,7958,10.5,7.0,8.7,5.4,24.3,52.9,0.0,0.0,0.45935727788279773
7959,7959,7959,7959,7.9,2.3,5.0,0.0,16.7,43.2,33089.94,9.191650000000001,0.386574074074074
7960,7960,7960,7960,8.9,3.1,6.2,9.5,12.6,31.3,0.0,0.0,0.40255591054313095
7961,7961,7961,7961,13.1,9.3,11.4,18.2,18.4,45.0,3600.0,1.0,0.40888888888888886
7962,7962,7962,7962,12.7,10.7,11.7,6.4,23.4,50.4,0.0,0.0,0.46428571428571425
7963,7963,7963,7963,13.9,11.7,12.6,16.5,25.1,59.0,0.0,0.0,0.42542372881355933
7964,7964,7964,7964,11.2,5.3,7.9,1.8,22.7,49.7,20653.03,5.736952777777778,0.45674044265593555
7965,7965,7965,7965,6.8,1.7,4.2,2.0,26.0,62.3,28159.66,7.822127777777777,0.4173354735152488
7966,7966,7966,7966,8.8,3.5,6.7,1.2,25.2,58.3,23764.68,6.6013,0.4322469982847341
7967,7967,7967,7967,9.5,4.5,7.8,5.1,30.9,67.0,3581.63,0.9948972222222222,0.46119402985074626
7968,7968,7968,7968,11.0,8.4,9.2,28.2,28.7,66.6,3917.71,1.0882527777777777,0.43093093093093093
7969,7969,7969,7969,8.8,4.5,7.1,1.4,22.0,49.0,28443.9,7.901083333333334,0.4489795918367347
7970,7970,7970,7970,12.2,4.5,9.4,12.4,31.6,72.7,0.0,0.0,0.4346629986244842
7971,7971,7971,7971,12.5,11.6,12.2,53.4,27.1,67.7,0.0,0.0,0.40029542097488924
7972,7972,7972,7972,12.1,10.3,11.2,65.0,24.8,54.0,0.0,0.0,0.45925925925925926
7973,7973,7973,7973,10.2,5.5,8.0,26.4,27.5,65.2,1073.0,0.2980555555555556,0.4217791411042945
7974,7974,7974,7974,8.2,3.8,6.3,18.3,25.6,58.0,14355.64,3.9876777777777774,0.44137931034482764
7975,7975,7975,7975,7.1,3.8,5.5,16.7,26.4,60.5,3412.59,0.9479416666666667,0.43636363636363634
7976,7976,7976,7976,6.6,3.6,5.2,0.3,27.9,60.8,6871.49,1.9087472222222222,0.4588815789473684
7977,7977,7977,7977,8.2,3.2,4.9,0.0,11.2,27.4,17256.75,4.793541666666667,0.40875912408759124
7978,7978,7978,7978,6.6,2.3,3.9,0.0,21.2,48.2,27628.78,7.674661111111111,0.4398340248962655
7979,7979,7979,7979,4.9,0.6,2.4,0.0,20.8,47.2,27683.55,7.689875,0.4406779661016949
7980,7980,7980,7980,9.1,2.0,7.2,0.4,16.6,39.2,368.18,0.10227222222222222,0.42346938775510207
7981,7981,7981,7981,9.8,5.8,7.3,6.6,31.5,74.9,1936.21,0.5378361111111111,0.4205607476635514
7982,7982,7982,7982,8.0,4.7,6.0,0.0,33.0,76.3,20496.89,5.693580555555555,0.4325032765399738
7983,7983,7983,7983,10.9,1.2,6.8,7.0,23.0,49.7,0.0,0.0,0.46277665995975853
7984,7984,7984,7984,11.3,6.2,9.5,8.4,22.4,50.8,12057.33,3.3492583333333332,0.4409448818897638
7985,7985,7985,7985,7.8,2.5,5.9,0.2,15.0,36.0,15294.01,4.2483361111111115,0.4166666666666667
7986,7986,7986,7986,8.3,2.4,5.8,5.6,24.1,55.4,10524.62,2.923505555555556,0.43501805054151627
7987,7987,7987,7987,9.4,7.8,8.6,21.6,30.6,69.8,0.0,0.0,0.4383954154727794
7988,7988,7988,7988,9.1,3.5,6.7,0.0,18.4,45.7,13486.42,3.746227777777778,0.40262582056892776
7989,7989,7989,7989,7.5,3.5,6.0,0.0,15.4,32.4,0.0,0.0,0.4753086419753087
7990,7990,7990,7990,9.7,2.5,7.2,3.7,14.9,34.2,14829.44,4.119288888888889,0.435672514619883
7991,7991,7991,7991,7.6,2.3,5.8,4.2,22.6,51.8,0.0,0.0,0.43629343629343637
7992,7992,7992,7992,7.0,3.5,5.5,2.8,21.2,50.0,2748.47,0.7634638888888888,0.424
7993,7993,7993,7993,10.9,7.0,9.8,2.5,24.2,57.2,0.0,0.0,0.423076923076923
7994,7994,7994,7994,10.8,8.1,9.5,2.0,21.6,50.8,5936.97,1.6491583333333335,0.42519685039370086
7995,7995,7995,7995,8.5,2.9,6.7,1.8,20.3,46.8,0.0,0.0,0.43376068376068383
7996,7996,7996,7996,3.3,0.8,2.2,0.0,21.4,49.7,22456.16,6.237822222222222,0.43058350100603615
7997,7997,7997,7997,4.6,0.1,2.3,0.0,18.8,42.1,22111.78,6.142161111111111,0.44655581947743467
7998,7998,7998,7998,6.5,4.3,5.6,0.0,15.9,34.6,0.0,0.0,0.4595375722543352
7999,7999,7999,7999,5.6,0.8,3.4,0.9,18.4,42.1,6624.76,1.8402111111111112,0.4370546318289786
8000,8000,8000,8000,2.1,0.2,1.0,1.4,24.6,56.2,17447.71,4.846586111111111,0.4377224199288256
8001,8001,8001,8001,5.3,0.9,2.7,10.4,49.8,113.0,19602.18,5.44505,0.44070796460176986
8002,8002,8002,8002,1.2,-3.3,-1.1,0.7,47.4,112.3,21666.21,6.018391666666666,0.42208370436331255
8003,8003,8003,8003,0.3,-3.4,-1.7,2.2,19.0,42.8,10326.06,2.86835,0.44392523364485986
8004,8004,8004,8004,6.4,-3.1,0.4,1.5,23.0,56.2,0.0,0.0,0.40925266903914587
8005,8005,8005,8005,9.0,6.4,7.4,15.4,20.9,54.4,0.0,0.0,0.3841911764705882
8006,8006,8006,8006,5.9,-1.4,2.4,9.9,32.1,73.8,14361.07,3.989186111111111,0.43495934959349597
8007,8007,8007,8007,0.1,-3.2,-1.4,1.8,20.1,47.9,17790.78,4.941883333333333,0.41962421711899794
8008,8008,8008,8008,5.2,-0.5,3.4,3.5,22.1,52.6,2790.74,0.7752055555555555,0.4201520912547529
8009,8009,8009,8009,3.7,0.6,2.0,6.9,32.8,78.8,2661.56,0.7393222222222222,0.416243654822335
8010,8010,8010,8010,1.8,-2.8,0.4,0.0,29.7,68.4,20509.78,5.697161111111111,0.43421052631578944
8011,8011,8011,8011,3.0,-0.7,1.1,13.5,24.1,55.1,5202.62,1.4451722222222223,0.43738656987295826
8012,8012,8012,8012,2.7,-0.4,0.9,6.8,34.1,78.1,0.0,0.0,0.4366197183098592
8013,8013,8013,8013,2.3,1.3,1.7,5.3,24.3,63.0,3266.17,0.9072694444444445,0.38571428571428573
8014,8014,8014,8014,3.4,-0.6,2.0,7.6,18.3,42.5,7502.63,2.0840638888888887,0.43058823529411766
8015,8015,8015,8015,3.3,-0.4,1.2,0.0,22.1,50.4,16203.21,4.500891666666666,0.43849206349206354
8016,8016,8016,8016,8.1,-0.3,3.5,7.3,20.5,46.4,0.0,0.0,0.44181034482758624
8017,8017,8017,8017,9.0,3.1,6.1,6.1,34.7,78.1,0.0,0.0,0.444302176696543
8018,8018,8018,8018,8.8,1.5,4.4,2.6,33.8,78.8,3282.5,0.9118055555555555,0.4289340101522842
8019,8019,8019,8019,5.6,2.1,4.3,0.7,22.8,47.2,0.0,0.0,0.4830508474576271
8020,8020,8020,8020,7.5,5.8,6.7,5.4,20.2,45.0,0.0,0.0,0.4488888888888889
8021,8021,8021,8021,7.7,6.9,7.1,0.4,11.9,27.4,0.0,0.0,0.4343065693430657
8022,8022,8022,8022,7.0,1.6,4.3,0.0,6.5,15.8,11166.35,3.101763888888889,0.4113924050632911
8023,8023,8023,8023,6.2,1.0,3.8,0.0,7.1,13.3,19236.89,5.3435805555555556,0.5338345864661653
8024,8024,8024,8024,6.0,-0.5,2.2,0.0,12.2,25.2,14998.03,4.166119444444445,0.48412698412698413
8025,8025,8025,8025,1.8,-0.3,1.0,0.0,11.0,25.2,2087.98,0.5799944444444445,0.4365079365079365
8026,8026,8026,8026,0.6,-1.2,0.0,0.0,6.4,16.6,1942.88,0.5396888888888889,0.38554216867469876
8027,8027,8027,8027,1.6,-3.2,-0.7,3.0,12.3,31.3,0.0,0.0,0.3929712460063898
8028,8028,8028,8028,5.4,1.5,3.8,8.8,13.6,28.1,0.0,0.0,0.4839857651245551
8029,8029,8029,8029,4.9,0.0,2.9,0.0,25.9,56.9,0.0,0.0,0.45518453427065025
8030,8030,8030,8030,0.7,-1.3,-0.1,0.0,24.0,53.6,18577.97,5.160547222222222,0.44776119402985076
8031,8031,8031,8031,2.3,-1.0,0.6,1.7,22.2,49.7,0.0,0.0,0.44668008048289737
8032,8032,8032,8032,4.1,2.2,3.1,0.4,15.0,28.4,0.0,0.0,0.5281690140845071
8033,8033,8033,8033,5.8,0.9,4.3,1.9,17.1,39.6,1885.11,0.5236416666666667,0.4318181818181818
8034,8034,8034,8034,9.2,1.7,5.3,11.3,33.0,75.6,0.0,0.0,0.43650793650793657
8035,8035,8035,8035,10.1,6.7,8.8,4.6,22.1,50.0,0.0,0.0,0.442
8036,8036,8036,8036,10.5,7.9,9.0,17.4,22.9,53.6,0.0,0.0,0.42723880597014924
8037,8037,8037,8037,10.5,7.6,8.9,29.2,35.4,82.1,3890.87,1.0807972222222222,0.43118148599269185
8038,8038,8038,8038,7.2,5.7,6.2,5.3,26.9,60.8,6221.01,1.7280583333333335,0.44243421052631576
8039,8039,8039,8039,5.9,-1.0,4.2,7.4,29.1,65.2,0.0,0.0,0.44631901840490795
8040,8040,8040,8040,0.0,-2.2,-1.4,0.0,27.9,63.7,20014.19,5.559497222222221,0.4379905808477237
8041,8041,8041,8041,1.0,-3.1,-0.9,0.0,27.5,63.0,20165.58,5.6015500000000005,0.4365079365079365
8042,8042,8042,8042,3.4,-3.2,0.3,9.4,27.4,64.1,0.0,0.0,0.42745709828393136
8043,8043,8043,8043,0.4,-7.5,-1.2,0.1,19.3,44.6,4794.02,1.3316722222222224,0.43273542600896864
8044,8044,8044,8044,4.9,-6.4,1.8,16.0,20.9,48.2,3600.0,1.0,0.433609958506224
8045,8045,8045,8045,3.3,-0.1,1.8,0.5,17.4,41.0,0.0,0.0,0.424390243902439
8046,8046,8046,8046,7.2,0.8,4.2,8.1,18.4,44.3,0.0,0.0,0.4153498871331828
8047,8047,8047,8047,5.7,0.0,2.3,0.0,13.5,36.7,20139.81,5.594391666666667,0.3678474114441417
8048,8048,8048,8048,5.4,2.6,4.2,0.0,14.1,34.2,0.0,0.0,0.4122807017543859
8049,8049,8049,8049,4.3,2.5,3.7,0.0,16.4,38.2,0.0,0.0,0.42931937172774864
8050,8050,8050,8050,4.5,1.8,3.7,0.0,10.8,24.8,0.0,0.0,0.43548387096774194
8051,8051,8051,8051,2.5,0.1,1.5,0.4,10.2,24.5,0.0,0.0,0.4163265306122449
8052,8052,8052,8052,4.4,2.1,3.3,0.1,25.0,57.6,16640.74,4.622427777777778,0.4340277777777778
8053,8053,8053,8053,5.4,1.4,3.3,0.0,22.5,52.6,17076.83,4.74356388888889,0.42775665399239543
8054,8054,8054,8054,4.9,1.1,2.9,1.4,22.4,49.7,0.0,0.0,0.45070422535211263
8055,8055,8055,8055,6.3,0.7,3.9,4.7,30.7,70.6,22996.86,6.388016666666667,0.4348441926345609
8056,8056,8056,8056,2.0,-2.2,0.0,0.0,15.2,37.4,23228.46,6.45235,0.40641711229946526
8057,8057,8057,8057,5.0,0.1,3.0,0.0,20.8,44.6,3648.3,1.0134166666666666,0.4663677130044843
8058,8058,8058,8058,5.9,3.8,4.7,0.0,14.0,33.5,0.0,0.0,0.417910447761194
8059,8059,8059,8059,4.6,1.6,3.5,0.5,20.6,46.8,0.0,0.0,0.4401709401709402
8060,8060,8060,8060,4.4,2.8,3.6,0.0,17.1,39.2,0.0,0.0,0.4362244897959184
8061,8061,8061,8061,3.5,1.8,2.5,0.0,16.4,36.7,0.0,0.0,0.4468664850136239
8062,8062,8062,8062,7.9,3.1,4.8,3.0,25.5,60.5,1698.22,0.4717277777777778,0.4214876033057851
8063,8063,8063,8063,7.7,3.5,5.1,1.0,27.8,64.1,19688.25,5.468958333333333,0.4336973478939158
8064,8064,8064,8064,7.6,1.9,4.5,0.1,21.5,49.3,0.0,0.0,0.436105476673428
8065,8065,8065,8065,7.9,1.1,5.5,1.1,40.0,93.2,15248.79,4.235775,0.4291845493562232
8066,8066,8066,8066,4.0,-0.5,1.7,9.2,39.1,91.1,490.85,0.13634722222222223,0.42919868276619105
8067,8067,8067,8067,4.1,-0.3,2.1,1.7,37.5,88.9,20618.13,5.727258333333333,0.42182227221597296
8068,8068,8068,8068,7.6,4.9,6.3,1.4,40.6,91.8,17036.22,4.732283333333334,0.4422657952069717
8069,8069,8069,8069,7.5,5.4,6.5,3.4,20.0,52.9,0.0,0.0,0.3780718336483932
8070,8070,8070,8070,7.1,1.9,5.8,10.7,29.7,68.8,2222.8,0.6174444444444445,0.4316860465116279
8071,8071,8071,8071,2.3,-0.9,0.6,1.4,24.2,57.2,14113.82,3.9205055555555557,0.423076923076923
8072,8072,8072,8072,5.2,-0.6,2.3,19.5,36.0,88.9,0.0,0.0,0.40494938132733405
8073,8073,8073,8073,2.7,-0.9,0.9,7.0,28.3,68.4,12863.33,3.573147222222222,0.4137426900584795
8074,8074,8074,8074,7.6,-1.5,2.4,1.9,27.3,62.6,0.0,0.0,0.43610223642172524
8075,8075,8075,8075,8.0,4.4,5.7,8.0,27.5,63.7,22946.45,6.374013888888889,0.4317111459968603
8076,8076,8076,8076,4.5,0.1,2.4,4.4,24.5,56.5,27422.37,7.617325,0.4336283185840708
8077,8077,8077,8077,3.1,-0.9,0.8,0.8,32.8,72.0,23297.58,6.471550000000001,0.4555555555555555
8078,8078,8078,8078,2.8,-4.0,-0.2,3.1,31.0,68.4,16451.25,4.569791666666666,0.4532163742690058
8079,8079,8079,8079,5.9,2.4,4.5,33.7,32.8,75.2,0.0,0.0,0.4361702127659574
8080,8080,8080,8080,5.8,4.2,4.9,21.8,22.0,50.8,0.0,0.0,0.4330708661417323
8081,8081,8081,8081,4.9,1.8,3.2,5.0,21.2,47.5,6227.55,1.729875,0.4463157894736842
8082,8082,8082,8082,3.7,0.3,2.4,9.7,27.0,64.4,25638.48,7.1217999999999995,0.4192546583850931
8083,8083,8083,8083,8.9,2.9,6.0,19.7,42.1,102.2,5405.31,1.5014750000000001,0.41193737769080235
8084,8084,8084,8084,3.5,-0.7,1.7,2.5,31.5,78.8,28099.31,7.805363888888889,0.399746192893401
8085,8085,8085,8085,2.7,-0.2,0.9,8.7,37.8,95.8,6734.23,1.8706194444444444,0.394572025052192
8086,8086,8086,8086,3.6,-0.8,1.1,3.3,28.3,64.1,29666.72,8.240755555555555,0.44149765990639633
8087,8087,8087,8087,7.5,-0.3,4.5,26.9,35.0,82.4,3180.82,0.8835611111111111,0.42475728155339804
8088,8088,8088,8088,6.7,0.1,3.0,14.7,34.3,87.1,31884.44,8.856788888888888,0.39380022962112515
8089,8089,8089,8089,6.6,2.1,4.1,11.5,31.0,70.9,24583.42,6.828727777777777,0.43723554301833567
8090,8090,8090,8090,5.5,0.4,3.6,13.1,36.5,85.7,0.0,0.0,0.425904317386231
8091,8091,8091,8091,1.7,-1.6,0.0,4.0,28.7,68.8,19519.12,5.421977777777777,0.4171511627906977
8092,8092,8092,8092,5.9,0.1,2.7,0.1,23.9,58.7,25416.24,7.060066666666667,0.4071550255536627
8093,8093,8093,8093,4.9,3.4,4.2,2.5,29.2,66.2,0.0,0.0,0.44108761329305135
8094,8094,8094,8094,5.4,-0.2,2.9,0.0,27.7,63.7,33154.7,9.209638888888888,0.43485086342229196
8095,8095,8095,8095,6.6,1.2,4.6,18.4,28.7,65.9,0.0,0.0,0.43550834597875565
8096,8096,8096,8096,6.4,-0.9,2.0,0.0,9.4,24.8,33849.96,9.402766666666666,0.3790322580645161
8097,8097,8097,8097,3.9,-1.4,1.7,3.5,23.1,50.8,199.03,0.05528611111111111,0.454724409448819
8098,8098,8098,8098,4.6,3.2,3.9,9.8,19.6,45.0,0.0,0.0,0.4355555555555556
8099,8099,8099,8099,5.7,0.6,3.2,2.8,15.4,34.9,18230.09,5.063913888888889,0.44126074498567336
8100,8100,8100,8100,5.5,-1.3,1.5,0.0,21.1,46.4,34120.97,9.478047222222223,0.45474137931034486
8101,8101,8101,8101,5.4,-1.0,1.6,0.0,9.9,22.7,35693.12,9.914755555555557,0.43612334801762115
8102,8102,8102,8102,4.1,-3.5,0.0,0.0,17.7,41.8,35976.35,9.993430555555555,0.423444976076555
8103,8103,8103,8103,6.7,-1.6,2.2,2.9,27.9,64.1,31027.79,8.618830555555556,0.43525741029641185
8104,8104,8104,8104,7.6,3.2,5.2,7.0,35.1,75.6,0.0,0.0,0.46428571428571436
8105,8105,8105,8105,8.1,3.8,6.1,10.4,30.2,67.3,5827.23,1.6186749999999999,0.4487369985141159
8106,8106,8106,8106,8.9,5.1,6.9,23.3,29.8,68.4,9557.45,2.6548472222222226,0.435672514619883
8107,8107,8107,8107,5.7,3.4,4.8,7.9,26.2,64.1,16204.18,4.501161111111111,0.4087363494539782
8108,8108,8108,8108,8.2,4.3,5.6,9.0,28.0,68.4,22840.35,6.344541666666666,0.4093567251461988
8109,8109,8109,8109,5.5,2.2,3.8,8.2,27.2,60.1,59.19,0.016441666666666667,0.4525790349417637
8110,8110,8110,8110,6.0,1.1,3.9,0.1,23.3,50.4,0.0,0.0,0.4623015873015873
8111,8111,8111,8111,5.1,0.8,4.3,8.1,19.5,46.1,0.0,0.0,0.4229934924078091
8112,8112,8112,8112,7.6,-1.2,2.5,2.1,25.1,65.2,7546.19,2.096163888888889,0.38496932515337423
8113,8113,8113,8113,9.6,-1.2,4.2,0.0,22.9,50.0,38879.25,10.799791666666666,0.45799999999999996
8114,8114,8114,8114,12.0,2.5,6.7,0.0,22.1,51.1,39083.51,10.856530555555556,0.43248532289628183
8115,8115,8115,8115,8.2,0.0,3.8,0.0,21.0,50.8,39121.91,10.867197222222224,0.4133858267716536
8116,8116,8116,8116,8.3,-3.2,2.5,0.0,9.1,22.3,39424.52,10.951255555555555,0.4080717488789237
8117,8117,8117,8117,13.8,1.5,7.3,0.1,16.9,38.2,37863.44,10.517622222222222,0.4424083769633507
8118,8118,8118,8118,14.8,3.5,8.5,0.0,18.5,40.7,39870.96,11.075266666666666,0.45454545454545453
8119,8119,8119,8119,12.4,3.9,8.3,0.0,12.2,29.9,39721.12,11.033644444444445,0.4080267558528428
8120,8120,8120,8120,13.7,5.5,8.9,0.0,11.7,27.7,36481.38,10.133716666666666,0.4223826714801444
